protein_id	protein_name	species_code	species_name	current_family	CPAP1_score	CPAP1_evalue	CPAP3_score	CPAP3_evalue	delta_CPAP1_minus_CPAP3	higher_score_prediction
Dmo_CPR_Uncharacterized_33	CPR_Uncharacterized_33	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_34	CPR_Uncharacterized_34	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_35	CPR_Uncharacterized_35	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_36	CPR_Uncharacterized_36	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_37	CPR_Uncharacterized_37	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_38	CPR_Uncharacterized_38	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_39	CPR_Uncharacterized_39	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_40	CPR_Uncharacterized_40	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_41	CPR_Uncharacterized_41	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_42	CPR_Uncharacterized_42	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_43	CPR_Uncharacterized_43	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_44	CPR_Uncharacterized_44	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_46	CPR_Uncharacterized_46	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_47	CPR_Uncharacterized_47	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_48	CPR_Uncharacterized_48	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_49	CPR_Uncharacterized_49	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_50	CPR_Uncharacterized_50	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_51	CPR_Uncharacterized_51	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_52	CPR_Uncharacterized_52	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_53	CPR_Uncharacterized_53	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_54	CPR_Uncharacterized_54	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_56	CPR_Uncharacterized_56	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_57	CPR_Uncharacterized_57	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_58	CPR_Uncharacterized_58	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_59	CPR_Uncharacterized_59	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_60	CPR_Uncharacterized_60	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_61	CPR_Uncharacterized_61	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_62	CPR_Uncharacterized_62	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_63	CPR_Uncharacterized_63	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_64	CPR_Uncharacterized_64	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_65	CPR_Uncharacterized_65	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_66	CPR_Uncharacterized_66	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_67	CPR_Uncharacterized_67	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_68	CPR_Uncharacterized_68	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_7	CPR_Uncharacterized_7	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_71	CPR_Uncharacterized_71	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_72	CPR_Uncharacterized_72	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_73	CPR_Uncharacterized_73	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_74	CPR_Uncharacterized_74	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_76	CPR_Uncharacterized_76	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_77	CPR_Uncharacterized_77	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_78	CPR_Uncharacterized_78	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_79	CPR_Uncharacterized_79	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_8	CPR_Uncharacterized_8	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_80	CPR_Uncharacterized_80	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_81	CPR_Uncharacterized_81	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_82	CPR_Uncharacterized_82	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_83	CPR_Uncharacterized_83	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_84	CPR_Uncharacterized_84	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_85	CPR_Uncharacterized_85	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_86	CPR_Uncharacterized_86	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_87	CPR_Uncharacterized_87	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_88	CPR_Uncharacterized_88	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_89	CPR_Uncharacterized_89	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_90	CPR_Uncharacterized_90	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_91	CPR_Uncharacterized_91	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_92	CPR_Uncharacterized_92	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_93	CPR_Uncharacterized_93	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_95	CPR_Uncharacterized_95	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_96	CPR_Uncharacterized_96	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_97	CPR_Uncharacterized_97	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_98	CPR_Uncharacterized_98	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_99	CPR_Uncharacterized_99	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_A	CPR_Uncharacterized_A	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_B	CPR_Uncharacterized_B	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_CPR_Uncharacterized_D	CPR_Uncharacterized_D	Dmo	Drosophila mojavensis	CPR	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle1	Tweedle1	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle10	Tweedle10	Dmo	Drosophila mojavensis	Tweedle	13.4	0.0048	0.0	None	13.4	CPAP1
Dmo_Tweedle11	Tweedle11	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle12	Tweedle12	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle13	Tweedle13	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle14	Tweedle14	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle15	Tweedle15	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle16	Tweedle16	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle17	Tweedle17	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle18	Tweedle18	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle19	Tweedle19	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle2	Tweedle2	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle20	Tweedle20	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle21	Tweedle21	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle22	Tweedle22	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle23	Tweedle23	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle24	Tweedle24	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle25	Tweedle25	Dmo	Drosophila mojavensis	Tweedle	4.1	3.3	0.0	None	4.1	CPAP1
Dmo_Tweedle26	Tweedle26	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle3	Tweedle3	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle4	Tweedle4	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle5	Tweedle5	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle6	Tweedle6	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle7	Tweedle7	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle8	Tweedle8	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dmo_Tweedle9	Tweedle9	Dmo	Drosophila mojavensis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dps_CPF1	CPF1	Dps	Drosophila pseudoobscura	CPF	0.0	None	0.0	None	0.0	no_hit
Dps_CPF2	CPF2	Dps	Drosophila pseudoobscura	CPF	0.0	None	0.0	None	0.0	no_hit
Dps_CPF3	CPF3	Dps	Drosophila pseudoobscura	CPF	0.0	None	0.0	None	0.0	no_hit
Dps_CPLCG1	CPLCG1	Dps	Drosophila pseudoobscura	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dps_CPLCG2	CPLCG2	Dps	Drosophila pseudoobscura	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dps_CPLCG3	CPLCG3	Dps	Drosophila pseudoobscura	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_100	CPR_Uncharacterized_100	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_101	CPR_Uncharacterized_101	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_102	CPR_Uncharacterized_102	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_104	CPR_Uncharacterized_104	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_105	CPR_Uncharacterized_105	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_106	CPR_Uncharacterized_106	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_11	CPR_Uncharacterized_11	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_12	CPR_Uncharacterized_12	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_13	CPR_Uncharacterized_13	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_14	CPR_Uncharacterized_14	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_15	CPR_Uncharacterized_15	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_16	CPR_Uncharacterized_16	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_17	CPR_Uncharacterized_17	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_18	CPR_Uncharacterized_18	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_19	CPR_Uncharacterized_19	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_2	CPR_Uncharacterized_2	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_20	CPR_Uncharacterized_20	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_22	CPR_Uncharacterized_22	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_24	CPR_Uncharacterized_24	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_25	CPR_Uncharacterized_25	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_26	CPR_Uncharacterized_26	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_27	CPR_Uncharacterized_27	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_28	CPR_Uncharacterized_28	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_29	CPR_Uncharacterized_29	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_3	CPR_Uncharacterized_3	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_30	CPR_Uncharacterized_30	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_31	CPR_Uncharacterized_31	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_32	CPR_Uncharacterized_32	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_33	CPR_Uncharacterized_33	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_34	CPR_Uncharacterized_34	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_35	CPR_Uncharacterized_35	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_36	CPR_Uncharacterized_36	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_37	CPR_Uncharacterized_37	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_38	CPR_Uncharacterized_38	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_39	CPR_Uncharacterized_39	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_4	CPR_Uncharacterized_4	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_40	CPR_Uncharacterized_40	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_42	CPR_Uncharacterized_42	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_43	CPR_Uncharacterized_43	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_44	CPR_Uncharacterized_44	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_45	CPR_Uncharacterized_45	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_46	CPR_Uncharacterized_46	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_47	CPR_Uncharacterized_47	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_48	CPR_Uncharacterized_48	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_5	CPR_Uncharacterized_5	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_50	CPR_Uncharacterized_50	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_51	CPR_Uncharacterized_51	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_52	CPR_Uncharacterized_52	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_54	CPR_Uncharacterized_54	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_55	CPR_Uncharacterized_55	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_56	CPR_Uncharacterized_56	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_57	CPR_Uncharacterized_57	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_58	CPR_Uncharacterized_58	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_59	CPR_Uncharacterized_59	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_6	CPR_Uncharacterized_6	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_60	CPR_Uncharacterized_60	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_61	CPR_Uncharacterized_61	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_63	CPR_Uncharacterized_63	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_64	CPR_Uncharacterized_64	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_65	CPR_Uncharacterized_65	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_67	CPR_Uncharacterized_67	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_68	CPR_Uncharacterized_68	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_69	CPR_Uncharacterized_69	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_7	CPR_Uncharacterized_7	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_70	CPR_Uncharacterized_70	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_71	CPR_Uncharacterized_71	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_72	CPR_Uncharacterized_72	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_73	CPR_Uncharacterized_73	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_74	CPR_Uncharacterized_74	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_75	CPR_Uncharacterized_75	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_76	CPR_Uncharacterized_76	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_77	CPR_Uncharacterized_77	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_78	CPR_Uncharacterized_78	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_8	CPR_Uncharacterized_8	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_80	CPR_Uncharacterized_80	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_82	CPR_Uncharacterized_82	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_83	CPR_Uncharacterized_83	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_85	CPR_Uncharacterized_85	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_86	CPR_Uncharacterized_86	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_87	CPR_Uncharacterized_87	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_88	CPR_Uncharacterized_88	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_90	CPR_Uncharacterized_90	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_91	CPR_Uncharacterized_91	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_93	CPR_Uncharacterized_93	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_94	CPR_Uncharacterized_94	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_96	CPR_Uncharacterized_96	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_97	CPR_Uncharacterized_97	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_98	CPR_Uncharacterized_98	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_99	CPR_Uncharacterized_99	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_A	CPR_Uncharacterized_A	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_B	CPR_Uncharacterized_B	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_C	CPR_Uncharacterized_C	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_E	CPR_Uncharacterized_E	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_F	CPR_Uncharacterized_F	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
Dps_CPR_Uncharacterized_G	CPR_Uncharacterized_G	Dps	Drosophila pseudoobscura	CPR	0.0	None	0.0	None	0.0	no_hit
