#                                                                          --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                   accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#           ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Foc_RR-1_2                      -          CPR_combined.aln     -            1.7e-71  238.1 112.4   2.6e-16   57.6   7.5   6.1   1   1   5   6   6   6   6 -
Dmo_CPR_Uncharacterized_28      -          CPR_combined.aln     -            7.9e-23   78.9   2.7   1.2e-22   78.4   2.7   1.2   1   0   0   1   1   1   1 -
Nlu_Cpr7                        -          CPR_combined.aln     -            7.9e-23   78.9   3.5   8.2e-23   78.9   3.5   1.0   1   0   0   1   1   1   1 -
Aga_CPR88                       -          CPR_combined.aln     -              8e-23   78.9  14.1   8.7e-23   78.8  14.1   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_65      -          CPR_combined.aln     -            9.1e-23   78.7  22.6   1.7e-22   77.8  22.6   1.5   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_25      -          CPR_combined.aln     -            9.8e-23   78.6   0.2   1.1e-22   78.4   0.2   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_4       -          CPR_combined.aln     -              1e-22   78.6   5.0   1.1e-22   78.5   5.0   1.0   1   0   0   1   1   1   1 -
Aga_CPR104                      -          CPR_combined.aln     -              1e-22   78.6   0.1   1.1e-22   78.5   0.1   1.0   1   0   0   1   1   1   1 -
Dme_Cpr65Ea                     -          CPR_combined.aln     -              1e-22   78.6   0.4   1.1e-22   78.4   0.4   1.0   1   0   0   1   1   1   1 -
Bmo_ASSCP1                      -          CPR_combined.aln     -              1e-22   78.5  23.3   4.1e-22   76.6  23.3   1.8   1   1   0   1   1   1   1 -
Bmo_CPR90                       -          CPR_combined.aln     -              1e-22   78.5  23.3   4.1e-22   76.6  23.3   1.8   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_32      -          CPR_combined.aln     -              1e-22   78.5   0.0   1.1e-22   78.5   0.0   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_90      -          CPR_combined.aln     -            1.1e-22   78.5   3.8   1.1e-22   78.5   3.8   1.3   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_49      -          CPR_combined.aln     -            1.2e-22   78.3  48.8   1.2e-22   78.3  48.8   1.5   1   1   1   2   2   1   1 -
Dwi_CPR_Uncharacterized_6       -          CPR_combined.aln     -            1.3e-22   78.2   0.0   1.4e-22   78.1   0.0   1.0   1   0   0   1   1   1   1 -
Bmo_CPR64                       -          CPR_combined.aln     -            1.4e-22   78.1   3.2   1.7e-22   77.8   3.2   1.1   1   0   0   1   1   1   1 -
Aga_CPR56                       -          CPR_combined.aln     -            1.4e-22   78.1   0.0   1.7e-22   77.8   0.0   1.1   1   0   0   1   1   1   1 -
Bmo_CPR122                      -          CPR_combined.aln     -            1.6e-22   77.9  17.4   1.6e-22   77.9  17.4   2.0   1   1   1   2   2   1   1 -
Dgr_CPR_Uncharacterized_98      -          CPR_combined.aln     -            1.7e-22   77.8   9.4   2.2e-22   77.5   9.4   1.3   1   1   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_11      -          CPR_combined.aln     -            1.7e-22   77.8   0.3   1.9e-22   77.7   0.3   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_13      -          CPR_combined.aln     -            1.7e-22   77.8   1.1   1.9e-22   77.7   1.1   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_69      -          CPR_combined.aln     -            1.8e-22   77.7   0.2     2e-22   77.6   0.2   1.0   1   0   0   1   1   1   1 -
Tca_CPR27                       -          CPR_combined.aln     -              2e-22   77.6   4.9   2.3e-22   77.4   4.9   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_93      -          CPR_combined.aln     -            2.3e-22   77.4   0.1   2.6e-22   77.3   0.1   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_97      -          CPR_combined.aln     -            2.4e-22   77.4   0.2   2.5e-22   77.3   0.2   1.0   1   0   0   1   1   1   1 -
Bmo_CPR134                      -          CPR_combined.aln     -            2.5e-22   77.3   5.1     3e-22   77.0   5.1   1.1   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_105     -          CPR_combined.aln     -            2.7e-22   77.2  10.8   2.9e-22   77.1  10.8   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_40      -          CPR_combined.aln     -            2.8e-22   77.1   9.4   3.1e-22   77.0   9.4   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_64      -          CPR_combined.aln     -            2.9e-22   77.1   0.3   3.1e-22   77.0   0.3   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_48      -          CPR_combined.aln     -            2.9e-22   77.1   6.0   3.2e-22   76.9   6.0   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_B       -          CPR_combined.aln     -            3.1e-22   77.0   0.2   3.5e-22   76.8   0.2   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_36      -          CPR_combined.aln     -            3.2e-22   76.9   5.8   3.5e-22   76.8   5.8   1.0   1   0   0   1   1   1   1 -
Dma_A0A0P6G918                  -          CPR_combined.aln     -            3.6e-22   76.8   0.0   3.7e-22   76.7   0.0   1.1   1   0   0   1   1   1   1 -
Dme_Cpr49Ad                     -          CPR_combined.aln     -            3.7e-22   76.7   3.5   4.2e-22   76.5   3.5   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_76      -          CPR_combined.aln     -            3.8e-22   76.7   1.0     4e-22   76.6   1.0   1.0   1   0   0   1   1   1   1 -
Bmo_CPR14                       -          CPR_combined.aln     -            3.9e-22   76.6   2.6   1.1e-21   75.2   2.6   1.9   1   0   0   1   1   1   1 -
Aga_CPR28                       -          CPR_combined.aln     -              4e-22   76.6   1.8   4.4e-22   76.5   1.8   1.0   1   0   0   1   1   1   1 -
Aga_CPR61                       -          CPR_combined.aln     -              4e-22   76.6   1.2   4.4e-22   76.5   1.2   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_4       -          CPR_combined.aln     -            4.4e-22   76.5   6.4   4.7e-22   76.4   6.4   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_97      -          CPR_combined.aln     -            4.6e-22   76.4   9.6   4.9e-22   76.3   9.6   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_33      -          CPR_combined.aln     -            5.2e-22   76.2   2.9   6.1e-22   76.0   2.9   1.0   1   0   0   1   1   1   1 -
Bmo_CPR61                       -          CPR_combined.aln     -            5.5e-22   76.1   6.0   6.3e-22   76.0   6.0   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_59      -          CPR_combined.aln     -              6e-22   76.0   7.6   6.5e-22   75.9   7.6   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_18      -          CPR_combined.aln     -            6.3e-22   76.0  22.6     8e-22   75.6  22.6   1.2   1   1   0   1   1   1   1 -
Aga_CPR140                      -          CPR_combined.aln     -            6.4e-22   75.9  14.7   6.4e-22   75.9  14.7   4.6   1   1   1   2   2   1   1 -
Dgr_CPR_Uncharacterized_73      -          CPR_combined.aln     -            6.5e-22   75.9   1.9     7e-22   75.8   1.9   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_93      -          CPR_combined.aln     -            6.8e-22   75.9   0.1   7.4e-22   75.7   0.1   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_8       -          CPR_combined.aln     -            7.4e-22   75.7   8.4   7.7e-22   75.7   8.4   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_50      -          CPR_combined.aln     -            7.5e-22   75.7  11.2   8.1e-22   75.6  11.2   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_122     -          CPR_combined.aln     -            7.5e-22   75.7   0.5   8.7e-22   75.5   0.5   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr47                       -          CPR_combined.aln     -            7.6e-22   75.7  17.3   7.6e-22   75.7  17.3   4.5   1   1   1   2   2   1   1 -
Bmo_CPR41                       -          CPR_combined.aln     -            7.9e-22   75.6  15.1   1.4e-21   74.8  15.1   1.6   1   1   0   1   1   1   1 -
Dma_A0A164ZQJ8                  -          CPR_combined.aln     -            9.9e-22   75.3   0.1   1.2e-21   75.1   0.1   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_18      -          CPR_combined.aln     -            1.1e-21   75.2   0.0   1.1e-21   75.1   0.0   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_18      -          CPR_combined.aln     -            1.1e-21   75.2   0.0   1.2e-21   75.0   0.0   1.0   1   0   0   1   1   1   1 -
Bmo_CPR25                       -          CPR_combined.aln     -            1.2e-21   75.1   0.0   1.3e-21   74.9   0.0   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_49      -          CPR_combined.aln     -            1.2e-21   75.1   0.0   1.3e-21   75.0   0.0   1.0   1   0   0   1   1   1   1 -
Foc_RR-2_20                     -          CPR_combined.aln     -            1.2e-21   75.1  12.9   1.6e-21   74.7  12.9   1.2   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_41      -          CPR_combined.aln     -            1.2e-21   75.0   0.0   1.3e-21   74.9   0.0   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_53      -          CPR_combined.aln     -            1.2e-21   75.0   0.1   1.4e-21   74.9   0.1   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_8       -          CPR_combined.aln     -            1.2e-21   75.0  42.8   1.8e-21   74.4  42.8   1.3   1   1   0   1   1   1   1 -
Nlu_Cpr61                       -          CPR_combined.aln     -            1.3e-21   75.0  43.3   1.3e-21   75.0  43.3   3.6   1   1   1   2   2   1   1 -
Foc_RR-2_19                     -          CPR_combined.aln     -            1.3e-21   75.0   0.3   1.4e-21   74.8   0.3   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr65                       -          CPR_combined.aln     -            1.3e-21   75.0  21.6   1.7e-21   74.5  21.6   1.2   1   0   0   1   1   1   1 -
Foc_RR-2_4                      -          CPR_combined.aln     -            1.3e-21   74.9  54.0   2.1e-21   74.3  54.0   1.3   1   1   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_123     -          CPR_combined.aln     -            1.3e-21   74.9  39.0   1.3e-21   74.9  39.0   1.8   1   1   1   2   2   1   1 -
Dmo_CPR_Uncharacterized_35      -          CPR_combined.aln     -            1.4e-21   74.8   0.0   1.5e-21   74.7   0.0   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_48      -          CPR_combined.aln     -            1.4e-21   74.8   9.4   1.5e-21   74.7   9.4   1.0   1   0   0   1   1   1   1 -
Cfe_CL4553.Contig2-RR2          -          CPR_combined.aln     -            1.4e-21   74.8   7.5   1.6e-21   74.6   7.5   1.1   1   0   0   1   1   1   1 -
Bmo_CPR95                       -          CPR_combined.aln     -            1.5e-21   74.7  41.1   2.7e-20   70.6  41.1   2.1   1   1   0   1   1   1   1 -
Foc_RR-2_17                     -          CPR_combined.aln     -            1.8e-21   74.5  11.6   1.9e-21   74.4  11.6   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_59      -          CPR_combined.aln     -            2.3e-21   74.1   5.2   2.7e-21   73.9   5.2   1.0   1   0   0   1   1   1   1 -
Dma_A0A0P4XDN4                  -          CPR_combined.aln     -            2.6e-21   74.0  10.3   2.7e-21   73.9  10.3   1.1   1   0   0   1   1   1   1 -
Aga_CPR79                       -          CPR_combined.aln     -            2.6e-21   73.9  55.6     5e-21   73.0  55.6   1.7   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_4       -          CPR_combined.aln     -            2.9e-21   73.8  10.7   3.3e-21   73.6  10.7   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_44      -          CPR_combined.aln     -            2.9e-21   73.8   5.2   3.8e-21   73.4   5.2   1.2   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_106     -          CPR_combined.aln     -              3e-21   73.7   0.1   3.3e-21   73.6   0.1   1.0   1   0   0   1   1   1   1 -
Bmo_CPR60                       -          CPR_combined.aln     -            3.1e-21   73.7   5.5   3.5e-21   73.5   5.5   1.2   1   0   0   1   1   1   1 -
Foc_RR-1_12                     -          CPR_combined.aln     -            3.3e-21   73.6  20.8   2.1e-18   64.4  20.8   2.2   1   1   0   1   1   1   1 -
Sli_LCP167                      -          CPR_combined.aln     -            3.5e-21   73.5   3.6   3.9e-21   73.4   3.6   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene5159-RR2             -          CPR_combined.aln     -              4e-21   73.4  14.9   9.7e-21   72.1  14.9   1.6   1   1   0   1   1   1   1 -
Dps_CPR_Uncharacterized_47      -          CPR_combined.aln     -            4.2e-21   73.3   4.8   4.5e-21   73.2   4.8   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_24      -          CPR_combined.aln     -            4.5e-21   73.2  26.7   7.7e-20   69.1  26.7   2.0   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_31      -          CPR_combined.aln     -            4.6e-21   73.1  14.2   7.2e-21   72.5  14.2   1.5   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_46      -          CPR_combined.aln     -            4.7e-21   73.1   5.4   5.4e-21   72.9   5.4   1.1   1   0   0   1   1   1   1 -
Bmo_CPR161                      -          CPR_combined.aln     -            4.7e-21   73.1  45.7     4e-19   66.8  45.7   2.4   1   1   0   1   1   1   1 -
Dme_Cpr56F                      -          CPR_combined.aln     -            4.8e-21   73.1   4.8   6.8e-21   72.6   4.8   1.3   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_6       -          CPR_combined.aln     -            4.8e-21   73.1  28.1   5.9e-21   72.8  28.1   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_75      -          CPR_combined.aln     -              5e-21   73.0   0.7   5.3e-21   72.9   0.7   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_D       -          CPR_combined.aln     -            5.2e-21   73.0   0.1   6.1e-21   72.7   0.1   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene14429-RR2            -          CPR_combined.aln     -            5.4e-21   72.9   1.0   6.3e-21   72.7   1.0   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_26      -          CPR_combined.aln     -              6e-21   72.8   0.8   6.8e-21   72.6   0.8   1.1   1   0   0   1   1   1   1 -
Aga_CPR29                       -          CPR_combined.aln     -            6.5e-21   72.7   0.5   7.3e-21   72.5   0.5   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_25      -          CPR_combined.aln     -            7.1e-21   72.5   3.7   7.7e-21   72.4   3.7   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_89      -          CPR_combined.aln     -            7.2e-21   72.5   3.0   7.9e-21   72.4   3.0   1.1   1   0   0   1   1   1   1 -
Bmo_WCP2                        -          CPR_combined.aln     -            7.7e-21   72.4  47.0     7e-19   66.0  47.0   2.4   1   1   0   1   1   1   1 -
Cfe_CL5195.Contig1-RR2          -          CPR_combined.aln     -            8.2e-21   72.3  12.5   8.2e-21   72.3  12.5   1.7   1   1   1   2   2   1   1 -
Dmo_CPR_Uncharacterized_120     -          CPR_combined.aln     -            8.4e-21   72.3   0.3   9.5e-21   72.1   0.3   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_5       -          CPR_combined.aln     -            8.6e-21   72.3   0.0   9.5e-21   72.1   0.0   1.0   1   0   0   1   1   1   1 -
Dme_Cpr50Cb                     -          CPR_combined.aln     -            9.3e-21   72.1   7.6   9.9e-21   72.1   7.6   1.0   1   0   0   1   1   1   1 -
Aga_CPR102                      -          CPR_combined.aln     -            9.9e-21   72.0   0.1   1.1e-20   71.9   0.1   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_F       -          CPR_combined.aln     -              1e-20   72.0  14.1     1e-20   72.0  14.1   3.0   1   1   1   2   2   1   1 -
Dan_CPR_Uncharacterized_24      -          CPR_combined.aln     -              1e-20   72.0   0.0   1.2e-20   71.8   0.0   1.0   1   0   0   1   1   1   1 -
Isc_EEC04043.1                  -          CPR_combined.aln     -            1.1e-20   71.9   6.3   1.3e-20   71.6   6.3   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_28      -          CPR_combined.aln     -            1.2e-20   71.8   5.6   1.6e-20   71.4   5.6   1.2   1   0   0   1   1   1   1 -
Dma_A0A0P5GXK9                  -          CPR_combined.aln     -            1.3e-20   71.7   6.5   1.4e-20   71.6   6.5   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr3                        -          CPR_combined.aln     -            1.3e-20   71.7   3.3   1.4e-20   71.5   3.3   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_131     -          CPR_combined.aln     -            1.3e-20   71.7   1.4   1.4e-20   71.6   1.4   1.1   1   0   0   1   1   1   1 -
Bmo_CPR98                       -          CPR_combined.aln     -            1.3e-20   71.6  47.7   1.1e-18   65.3  47.7   2.4   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_94      -          CPR_combined.aln     -            1.4e-20   71.6   6.1   1.5e-20   71.5   6.1   1.0   1   0   0   1   1   1   1 -
Bmo_CPR1                        -          CPR_combined.aln     -            1.5e-20   71.5   4.1   3.3e-20   70.4   4.1   1.5   1   1   0   1   1   1   1 -
Bmo_CPR99                       -          CPR_combined.aln     -            1.7e-20   71.3  47.7   1.6e-18   64.8  47.7   2.4   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_44      -          CPR_combined.aln     -            1.8e-20   71.2   2.5     2e-20   71.0   2.5   1.1   1   0   0   1   1   1   1 -
Aga_CPR27                       -          CPR_combined.aln     -            1.9e-20   71.1   0.2     2e-20   71.0   0.2   1.0   1   0   0   1   1   1   1 -
