protein_id	protein_name	species_code	species_name	current_family	CPLCP_score	CPLCP_evalue	CPLCP_confident	classifier_prediction	confidence	status	feature_validation	length	CPLCP_feature_score	CPLCP_feature_class	proline_percent	valine_percent	tyrosine_percent	lysine_percent	histidine_percent	glycine_percent	acidic_polar_percent_Nterm80	histidine_percent_Cterm80	PV_count	PY_count	GLWD_or_GLWE_count	H_cluster_3_in_20_count	GYH_rich_short_count	weird_characters
Dma_A0A0P5Z2Y2	A0A0P5Z2Y2	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	919	3	moderate_CPLCP_feature_support	15.0	7.8	1.0	2.2	0.5	2.9	25.0	0.0	19	0	0	0	0	
Dma_A0A0P5ZBW3	A0A0P5ZBW3	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	1024	2	weak_CPLCP_feature_support	4.7	8.1	2.4	5.3	1.6	6.4	33.8	2.5	5	0	0	0	0	
Dma_A0A0P5ZBY3	A0A0P5ZBY3	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	209	1	weak_CPLCP_feature_support	5.7	9.6	3.3	2.9	1.9	5.3	38.8	2.5	2	1	0	0	0	
Dma_A0A0P5ZG31	A0A0P5ZG31	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	1297	1	weak_CPLCP_feature_support	4.0	6.4	2.2	6.2	2.2	4.3	36.2	2.5	4	1	0	0	0	
Dma_A0A0P5ZG64	A0A0P5ZG64	Dma	Daphnia magna	NULL	6.8	0.75	no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	232	1	weak_CPLCP_feature_support	2.2	9.9	7.3	6.5	0.9	9.1	37.5	2.5	1	1	0	0	3	
Dma_A0A0P5ZGF9	A0A0P5ZGF9	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	strong_CPLCP_features_but_no_confident_HMM	2157	6	strong_CPLCP_feature_support	9.1	6.8	6.3	5.1	1.6	7.3	30.0	6.2	16	6	0	1	0	
Dma_A0A0P5ZKZ4	A0A0P5ZKZ4	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	369	2	weak_CPLCP_feature_support	4.9	6.0	5.7	10.6	1.6	6.8	31.2	3.8	2	2	0	0	0	
Dma_A0A0P5ZQ74	A0A0P5ZQ74	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	698	3	moderate_CPLCP_feature_support	8.7	5.4	7.6	6.6	2.3	3.7	30.0	6.2	3	0	0	0	0	
Dma_A0A0P5ZSW6	A0A0P5ZSW6	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	708	3	moderate_CPLCP_feature_support	15.8	4.7	13.7	7.3	1.3	4.4	16.2	0.0	0	6	0	1	0	
Dma_A0A0P5ZV57	A0A0P5ZV57	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	strong_CPLCP_features_but_no_confident_HMM	1600	5	strong_CPLCP_feature_support	13.9	5.2	9.2	7.6	1.3	3.0	33.8	3.8	17	15	0	1	0	
Dma_A0A0P5ZX24	A0A0P5ZX24	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	593	2	weak_CPLCP_feature_support	7.1	5.1	2.0	1.7	1.7	9.8	25.0	2.5	2	3	0	0	0	
Dma_A0A0P6A1T0	A0A0P6A1T0	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	786	3	moderate_CPLCP_feature_support	6.9	4.8	2.9	3.3	2.5	5.7	35.0	0.0	3	4	0	1	0	
Dma_A0A0P6AFG0	A0A0P6AFG0	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	659	1	weak_CPLCP_feature_support	3.2	7.9	1.7	9.6	1.2	7.4	31.2	0.0	1	1	0	0	0	
Dma_A0A0P6AFH5_iso1	A0A0P6AFH5_iso1	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	121	3	moderate_CPLCP_feature_support	9.9	8.3	12.4	7.4	1.7	5.8	28.8	1.2	0	2	0	0	0	
Dma_A0A0P6AFH5_iso2	A0A0P6AFH5_iso2	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	no_CPLCP_support	272	0	no_CPLCP_feature_support	4.0	7.7	3.3	2.2	1.8	12.5	23.8	1.2	0	1	0	0	0	
Dma_A0A0P6B3M3	A0A0P6B3M3	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	1045	3	moderate_CPLCP_feature_support	7.8	7.2	1.6	9.0	4.8	4.7	26.2	3.8	9	1	0	4	0	
Dma_A0A0P6BP38	A0A0P6BP38	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	1180	3	moderate_CPLCP_feature_support	4.9	5.2	2.8	6.4	2.7	5.8	50.0	0.0	3	2	0	1	0	
Dma_A0A0P6C3B8	A0A0P6C3B8	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	753	2	weak_CPLCP_feature_support	4.0	4.8	3.1	3.1	1.1	6.0	38.8	2.5	2	3	0	0	0	
Dma_A0A0P6C730 | Dusky	A0A0P6C730 | Dusky	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	2240	3	moderate_CPLCP_feature_support	8.3	10.6	1.0	2.5	0.4	8.5	27.5	2.5	29	1	0	0	0	
Dma_A0A0P6CSB9	A0A0P6CSB9	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	2602	4	moderate_CPLCP_feature_support	7.3	7.1	2.6	5.4	2.4	5.2	35.0	0.0	16	3	0	5	0	
Dma_A0A0P6D363	A0A0P6D363	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	177	1	weak_CPLCP_feature_support	4.5	0.6	4.5	0.6	1.7	5.1	28.8	2.5	0	1	0	0	0	
Dma_A0A0P6DZG8	A0A0P6DZG8	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	2012	3	moderate_CPLCP_feature_support	6.1	7.7	1.6	4.2	2.7	4.6	33.8	3.8	13	1	0	2	0	
Dma_A0A0P6E5V3	A0A0P6E5V3	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	555	1	weak_CPLCP_feature_support	5.4	8.5	2.2	4.9	1.6	8.5	36.2	2.5	2	1	0	0	0	
Dma_A0A0P6EXT2	A0A0P6EXT2	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	318	1	weak_CPLCP_feature_support	4.4	9.1	5.0	4.4	1.6	5.0	32.5	0.0	0	0	0	0	0	
Dma_A0A0P6FAA3	A0A0P6FAA3	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	562	3	moderate_CPLCP_feature_support	25.1	9.3	2.8	1.1	0.4	1.2	31.2	1.2	11	0	0	0	0	
Dma_A0A0P6FMD2	A0A0P6FMD2	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	1249	3	moderate_CPLCP_feature_support	6.2	8.7	0.9	1.9	4.2	6.0	32.5	2.5	10	0	0	4	0	
Dma_A0A0P6FY90	A0A0P6FY90	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	504	2	weak_CPLCP_feature_support	6.0	5.0	1.0	8.9	2.2	5.2	30.0	2.5	2	1	0	1	0	
Dma_A0A0P6G918	A0A0P6G918	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	196	1	weak_CPLCP_feature_support	4.6	4.1	2.6	5.1	0.5	10.2	40.0	1.2	1	0	0	0	0	
Dma_A0A0P6GKG4	A0A0P6GKG4	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	733	2	weak_CPLCP_feature_support	5.9	5.9	3.3	4.1	3.0	5.5	35.0	6.2	3	1	0	0	0	
Dma_A0A0P6GRW6	A0A0P6GRW6	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	369	2	weak_CPLCP_feature_support	5.4	6.8	2.2	4.6	3.3	6.5	40.0	1.2	0	0	0	1	0	
Dma_A0A0P6H1F2	A0A0P6H1F2	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	190	1	weak_CPLCP_feature_support	6.8	10.5	3.7	6.3	1.1	8.9	30.0	1.2	3	0	0	0	0	
Dma_A0A0P6IC66	A0A0P6IC66	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	1405	3	moderate_CPLCP_feature_support	6.5	6.1	4.0	5.4	3.6	6.0	28.8	0.0	4	3	0	1	0	
Dma_A0A0P6IFY3	A0A0P6IFY3	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	222	2	weak_CPLCP_feature_support	10.4	8.1	5.0	4.5	1.4	6.8	27.5	1.2	1	1	0	0	0	
Dma_A0A162C7R6	A0A162C7R6	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	137	2	weak_CPLCP_feature_support	12.4	8.8	15.3	6.6	1.5	3.6	35.0	2.5	0	1	0	0	0	
Dma_A0A162CAG3	A0A162CAG3	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	1533	1	weak_CPLCP_feature_support	6.7	6.0	2.0	2.5	2.0	5.9	35.0	0.0	4	1	0	0	0	
Dma_A0A162CB87	A0A162CB87	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	442	1	weak_CPLCP_feature_support	4.8	7.0	6.3	4.1	1.6	5.9	38.8	1.2	3	1	0	0	0	
Dma_A0A162CB96	A0A162CB96	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	556	3	moderate_CPLCP_feature_support	6.3	5.2	2.0	4.5	2.5	5.0	36.2	1.2	2	2	0	1	0	
Dma_A0A162CE10	A0A162CE10	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	1080	3	moderate_CPLCP_feature_support	19.3	6.2	1.6	3.1	0.3	4.4	32.5	2.5	12	1	0	0	0	
Dma_A0A162CEW3	A0A162CEW3	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	1246	4	moderate_CPLCP_feature_support	10.6	10.5	8.2	6.2	1.8	3.7	25.0	0.0	28	16	0	0	0	
Dma_A0A162CFV2	A0A162CFV2	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	369	1	weak_CPLCP_feature_support	6.2	5.7	3.0	4.3	2.2	6.8	27.5	0.0	2	0	0	0	0	
Dma_A0A162CJH2	A0A162CJH2	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	376	1	weak_CPLCP_feature_support	5.1	6.1	4.5	5.1	2.1	7.4	26.2	1.2	1	0	0	0	0	
Dma_A0A162CMV0	A0A162CMV0	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	1630	4	moderate_CPLCP_feature_support	5.6	5.5	3.1	6.3	2.2	7.9	33.8	2.5	5	3	0	3	0	
Dma_A0A162D7A0	A0A162D7A0	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	433	1	weak_CPLCP_feature_support	3.5	4.6	4.6	5.1	1.8	9.7	31.2	2.5	1	1	0	0	0	
Dma_A0A162DCV8	A0A162DCV8	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	529	2	weak_CPLCP_feature_support	6.0	8.5	5.7	5.7	2.3	8.7	30.0	1.2	3	1	0	1	0	
Dma_A0A162DGC9	A0A162DGC9	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	576	3	moderate_CPLCP_feature_support	13.5	14.6	0.0	3.5	0.9	1.7	25.0	0.0	47	0	0	0	0	
Dma_A0A162EDE1	A0A162EDE1	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	196	1	weak_CPLCP_feature_support	3.1	7.7	5.1	7.1	1.5	5.1	35.0	0.0	1	0	0	0	0	
Dma_A0A162N930	A0A162N930	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	201	2	weak_CPLCP_feature_support	8.0	10.4	8.0	6.0	1.0	3.0	25.0	1.2	0	2	0	0	0	
Dma_A0A162NC65	A0A162NC65	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	no_CPLCP_support	231	0	no_CPLCP_feature_support	7.4	6.1	7.8	6.9	1.3	5.6	23.8	0.0	0	1	0	0	0	
Dma_A0A162NHE4	A0A162NHE4	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	309	2	weak_CPLCP_feature_support	14.2	4.5	16.8	7.8	0.3	1.6	18.8	0.0	5	1	0	0	0	
Dma_A0A162NZ08	A0A162NZ08	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	214	1	weak_CPLCP_feature_support	5.6	7.9	3.3	2.3	0.5	5.1	35.0	0.0	0	1	0	0	0	
Dma_A0A162PK45 | SgAbd-1	A0A162PK45 | SgAbd-1	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	340	1	weak_CPLCP_feature_support	5.6	9.4	1.2	7.4	1.5	8.5	30.0	1.2	2	0	0	0	0	
Dma_A0A162QBA2	A0A162QBA2	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	2320	4	moderate_CPLCP_feature_support	9.3	6.5	0.7	0.7	1.0	6.8	28.8	2.5	18	0	0	1	0	
Dma_A0A162QEW6	A0A162QEW6	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	219	4	moderate_CPLCP_feature_support	11.9	13.7	8.2	3.7	3.7	7.3	30.0	5.0	4	4	0	0	0	
Dma_A0A162QKL9	A0A162QKL9	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	182	1	weak_CPLCP_feature_support	5.5	7.1	6.0	5.5	1.6	9.3	30.0	2.5	0	1	0	0	0	
Dma_A0A162QX71	A0A162QX71	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	strong_CPLCP_features_but_no_confident_HMM	1815	5	strong_CPLCP_feature_support	8.9	6.0	4.2	3.7	1.3	7.8	31.2	2.5	9	4	0	1	0	
Dma_A0A162QZK2	A0A162QZK2	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	569	1	weak_CPLCP_feature_support	7.2	6.0	2.8	2.1	0.5	7.4	35.0	0.0	4	1	0	0	0	
Dma_A0A162R0Z1	A0A162R0Z1	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	1289	4	moderate_CPLCP_feature_support	6.6	5.9	2.9	3.0	2.5	6.0	25.0	1.2	8	2	0	2	0	
Dma_A0A162RTH7	A0A162RTH7	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	77	1	weak_CPLCP_feature_support	15.6	13.0	13.0	2.6	1.3	7.8	22.1	1.3	4	1	0	0	0	
Dma_A0A162S0P7	A0A162S0P7	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	94	1	weak_CPLCP_feature_support	4.3	9.6	0.0	6.4	2.1	9.6	33.8	1.2	0	0	0	0	0	
Dma_A0A162S4K9	A0A162S4K9	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	216	1	weak_CPLCP_feature_support	6.0	6.5	1.9	4.2	2.8	6.0	25.0	2.5	0	0	0	0	0	
Dma_A0A162S9F3	A0A162S9F3	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	630	3	moderate_CPLCP_feature_support	5.1	6.7	3.7	4.8	2.5	5.6	33.8	5.0	3	1	0	2	0	
Dma_A0A162SEV5	A0A162SEV5	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	218	2	weak_CPLCP_feature_support	4.6	9.2	1.4	3.7	4.1	11.5	32.5	2.5	2	0	0	2	0	
Dma_A0A162SIK0	A0A162SIK0	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	702	1	weak_CPLCP_feature_support	4.7	6.0	3.8	5.1	2.0	7.1	28.8	1.2	1	1	0	0	0	
Dma_A0A162SJG6	A0A162SJG6	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	636	2	weak_CPLCP_feature_support	12.3	8.6	2.4	1.7	0.3	6.9	23.8	0.0	16	1	0	0	0	
Dma_A0A162SNC7	A0A162SNC7	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	1611	3	moderate_CPLCP_feature_support	4.4	7.3	2.2	6.5	2.2	6.9	31.2	1.2	8	1	0	1	0	
Dma_A0A162SQV9	A0A162SQV9	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	1698	2	weak_CPLCP_feature_support	5.4	4.7	2.1	4.5	2.7	4.3	33.8	0.0	3	0	0	3	0	
Dma_A0A162T5Q5	A0A162T5Q5	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	277	1	weak_CPLCP_feature_support	4.0	10.5	2.9	8.7	2.5	4.7	31.2	1.2	1	0	0	0	0	
Dma_A0A164GC58	A0A164GC58	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	strong_CPLCP_features_but_no_confident_HMM	1261	5	strong_CPLCP_feature_support	9.2	5.1	2.8	3.1	3.2	5.7	30.0	1.2	11	2	0	2	0	
Dma_A0A164H286	A0A164H286	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	1481	2	weak_CPLCP_feature_support	5.0	8.4	3.9	3.6	2.4	6.5	23.8	2.5	6	6	0	0	0	
Dma_A0A164K434 | Dusky-like	A0A164K434 | Dusky-like	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	311	2	weak_CPLCP_feature_support	11.6	9.3	3.5	5.1	2.9	6.8	23.8	0.0	3	0	0	1	0	
Dma_A0A164K4K6	A0A164K4K6	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	386	2	weak_CPLCP_feature_support	6.0	4.7	4.1	2.8	1.6	11.4	30.0	0.0	0	2	0	0	0	
Dma_A0A164K7H4	A0A164K7H4	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	887	1	weak_CPLCP_feature_support	0.1	5.0	2.3	8.7	2.0	2.0	47.5	3.8	0	0	0	0	0	
Dma_A0A164KDF9	A0A164KDF9	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	1800	4	moderate_CPLCP_feature_support	5.3	7.4	3.1	3.5	1.8	7.4	36.2	2.5	11	4	0	1	0	
Dma_A0A164KF42	A0A164KF42	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	153	1	weak_CPLCP_feature_support	6.5	5.2	1.3	7.2	0.7	9.2	33.8	1.2	2	0	0	0	0	
Dma_A0A164KFV1	A0A164KFV1	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	no_CPLCP_support	244	0	no_CPLCP_feature_support	5.7	16.0	0.4	9.8	1.2	2.5	20.0	0.0	1	0	0	0	0	
Dma_A0A164KG21	A0A164KG21	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	124	1	weak_CPLCP_feature_support	7.3	10.5	2.4	8.1	1.6	8.1	38.8	2.5	0	0	0	0	0	
Dma_A0A164KJP0	A0A164KJP0	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	1256	2	weak_CPLCP_feature_support	7.5	9.6	0.4	2.3	0.7	4.0	33.8	0.0	11	0	0	0	0	
Dma_A0A164KTN1	A0A164KTN1	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	539	1	weak_CPLCP_feature_support	3.2	7.1	2.8	5.6	2.0	4.6	18.8	2.5	1	2	0	0	0	
Dma_A0A164KV13	A0A164KV13	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	456	3	moderate_CPLCP_feature_support	11.6	11.2	2.2	3.3	1.3	10.3	31.2	0.0	8	1	0	0	0	
Dma_A0A164L146	A0A164L146	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	927	3	moderate_CPLCP_feature_support	3.8	5.6	3.3	5.5	2.3	6.9	42.5	0.0	3	2	0	1	0	
Dma_A0A164L4T0	A0A164L4T0	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	603	1	weak_CPLCP_feature_support	6.5	9.8	3.8	6.5	1.8	5.0	23.8	1.2	5	0	0	0	0	
Dma_A0A164LF84	A0A164LF84	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	314	1	weak_CPLCP_feature_support	8.0	6.4	3.2	4.5	1.9	9.2	31.2	2.5	4	0	0	0	0	
Dma_A0A164LP69	A0A164LP69	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	165	2	weak_CPLCP_feature_support	8.5	8.5	2.4	2.4	0.6	5.5	36.2	0.0	1	0	0	0	0	
Dma_A0A164LPA0	A0A164LPA0	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	619	1	weak_CPLCP_feature_support	6.3	8.2	1.8	3.2	1.6	4.7	28.8	0.0	4	0	0	0	0	
Dma_A0A164LPA4	A0A164LPA4	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	strong_CPLCP_features_but_no_confident_HMM	798	5	strong_CPLCP_feature_support	13.7	8.0	3.1	4.0	2.8	5.5	26.2	3.8	7	2	0	2	1	
Dma_A0A164LPC5	A0A164LPC5	Dma	Daphnia magna	NULL	16.4	0.00087	no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	204	4	moderate_CPLCP_feature_support	10.8	12.3	2.5	2.9	2.9	6.4	31.2	5.0	9	0	0	0	0	
Dma_A0A164MG04	A0A164MG04	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	131	1	weak_CPLCP_feature_support	7.6	9.9	2.3	6.9	1.5	9.2	35.0	2.5	0	0	0	0	0	
Dma_A0A164MLN1	A0A164MLN1	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	142	1	weak_CPLCP_feature_support	7.0	7.7	7.0	4.9	2.1	9.9	35.0	3.8	3	1	0	0	0	
Dma_A0A164NCG7	A0A164NCG7	Dma	Daphnia magna	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	no_CPLCP_support	103	0	no_CPLCP_feature_support	1.0	8.7	3.9	10.7	1.9	16.5	18.8	1.2	0	0	0	0	0	
