protein_id	protein_name	species_code	species_name	current_family	CPG_score	CPG_evalue	CPH_score	CPH_evalue	delta_CPG_minus_CPH	higher_score_prediction	CPG_feature_score	CPG_feature_class	CPH_feature_score	CPH_feature_class	glycine_percent	alanine_percent	proline_percent	tyrosine_percent	valine_percent	histidine_percent	GGX_count	GGXGG_count	GGYGG_count	GGG_or_more_count	GY_or_YG_count	GH_or_HG_count	AAP_count	AAPA_or_AAPV_count	AP_or_PA_count	PV_or_PY_count	status	review_note
Dma_A0A164ZY01	A0A164ZY01	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	5.9	13.4	6.3	5.2	5.2	1.8	1	0	0	0	3	4	0	0	6	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dma_A0A165A0I1	A0A165A0I1	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	7	strong_CPH_feature_support	3.6	24.4	9.9	2.9	19.0	1.6	2	0	0	0	5	0	3	2	12	21	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dma_A0A165AJR0	A0A165AJR0	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	6.8	6.8	8.3	3.4	8.6	0.8	1	0	0	0	1	1	0	0	1	6	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dma_A0A165AJU8	A0A165AJU8	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	3	moderate_CPH_feature_support	3.4	7.2	4.1	4.0	7.5	2.8	0	0	0	0	3	2	0	0	4	5	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dma_Q9NA03	Q9NA03	Dma	Daphnia magna	NULL	3.6	9.7	0.0	None	3.6	CPG	1	weak_CPG_feature_support	7	strong_CPH_feature_support	7.6	21.5	8.6	8.6	9.6	2.0	2	0	0	0	9	2	6	4	12	8	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dma_S4UCD8	S4UCD8	Dma	Daphnia magna	NULL	0.0	None	0.0	None	0.0	no_hit	5	strong_CPG_feature_support	3	moderate_CPH_feature_support	28.9	7.2	24.3	7.0	3.4	0.4	15	1	1	0	25	0	0	0	23	10	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_ACP1	ACP1	Dme	Drosophila melanogaster	CPLCG	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	6	strong_CPH_feature_support	5.9	27.4	11.1	1.5	14.8	5.2	0	0	0	0	0	2	3	3	12	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_ACP65A	ACP65A	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	10.5	7.6	3.8	3.8	8.6	1.0	1	0	0	0	1	0	0	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_CG13670	CG13670	Dme	Drosophila melanogaster	CPR	0.0	None	0.0	None	0.0	no_hit	2	weak_CPG_feature_support	2	weak_CPH_feature_support	12.4	9.0	2.6	4.5	8.6	4.1	2	0	0	2	3	3	0	0	0	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_CG14638	CG14638	Dme	Drosophila melanogaster	Tweedle	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	3.2	8.3	3.8	3.2	3.8	3.2	0	0	0	0	1	0	0	0	2	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_CG5480	CG5480	Dme	Drosophila melanogaster	Tweedle	8.0	0.43	0.0	None	8.0	CPG	2	weak_CPG_feature_support	3	moderate_CPH_feature_support	11.7	11.3	4.2	3.9	6.4	0.7	12	0	0	0	3	0	1	0	7	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_CG6478	CG6478	Dme	Drosophila melanogaster	Tweedle	22.4	1.7e-05	0.0	None	22.4	CPG	4	moderate_CPG_feature_support	4	moderate_CPH_feature_support	18.9	12.2	4.5	2.8	5.2	1.0	16	2	0	9	1	1	1	1	5	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_CG7203	CG7203	Dme	Drosophila melanogaster	CPLCG	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	6	strong_CPH_feature_support	6.2	22.1	10.3	0.7	20.7	2.8	0	0	0	0	0	2	2	1	10	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_CG7214	CG7214	Dme	Drosophila melanogaster	CPLCG	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	3	moderate_CPH_feature_support	16.2	24.6	7.0	1.4	9.9	5.6	0	0	0	0	0	5	1	0	7	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_CG7548	CG7548	Dme	Drosophila melanogaster	CPF	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	6	strong_CPH_feature_support	4.0	12.0	8.0	8.0	10.3	9.1	0	0	0	0	1	1	0	0	7	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_CG8541	CG8541	Dme	Drosophila melanogaster	CPF	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	7	strong_CPH_feature_support	3.5	21.0	11.3	7.4	14.4	3.1	0	0	0	0	2	1	6	4	26	10	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_CG8543	CG8543	Dme	Drosophila melanogaster	CPF	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	7	strong_CPH_feature_support	3.5	23.5	12.5	9.0	16.5	2.0	1	0	0	0	1	0	5	5	21	11	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_CPR92A	CPR92A	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	5	strong_CPH_feature_support	9.8	16.3	21.6	8.6	7.3	6.9	2	0	0	0	6	3	1	0	25	12	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_CRYS	CRYS	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	2.5	7.2	2.5	1.5	2.3	0.2	0	0	0	0	0	0	0	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Ccp84Aa	Ccp84Aa	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	9.3	0.2	-9.3	CPH	1	weak_CPG_feature_support	7	strong_CPH_feature_support	3.9	25.9	9.3	8.3	16.6	3.9	0	0	0	0	3	0	9	7	14	5	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Ccp84Ab	Ccp84Ab	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	4.2	7.2	-4.2	CPH	1	weak_CPG_feature_support	7	strong_CPH_feature_support	3.6	26.7	9.0	9.0	15.4	4.5	0	0	0	0	3	0	10	8	16	5	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Ccp84Ac	Ccp84Ac	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	5	strong_CPH_feature_support	3.7	16.6	7.4	7.8	9.2	11.1	0	0	0	0	0	2	2	2	6	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Ccp84Ad	Ccp84Ad	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	13.3	0.011	-13.3	CPH	0	no_CPG_feature_support	7	strong_CPH_feature_support	3.0	25.1	8.5	8.0	15.6	4.5	0	0	0	0	1	0	7	7	11	7	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Ccp84Ae	Ccp84Ae	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	7.3	0.83	-7.3	CPH	0	no_CPG_feature_support	7	strong_CPH_feature_support	3.4	23.6	10.6	3.8	14.4	1.4	0	0	0	0	0	2	7	4	16	7	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Ccp84Af	Ccp84Af	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	6	strong_CPH_feature_support	4.0	15.9	7.3	6.0	15.9	5.3	0	0	0	0	1	1	2	1	4	6	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Ccp84Ag	Ccp84Ag	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	7.1	0.95	-7.1	CPH	0	no_CPG_feature_support	7	strong_CPH_feature_support	4.2	27.2	10.5	6.3	12.0	0.5	0	0	0	0	2	0	9	6	15	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cht10	Cht10	Dme	Drosophila melanogaster	Chitinase	0.0	None	0.0	None	0.0	no_hit	3	moderate_CPG_feature_support	3	moderate_CPH_feature_support	7.0	6.0	6.1	5.0	5.6	2.8	13	0	0	4	16	11	0	0	13	13	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cht2	Cht2	Dme	Drosophila melanogaster	Chitinase	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	2	weak_CPH_feature_support	7.0	8.1	4.5	4.5	7.0	1.9	2	0	0	0	5	3	1	0	6	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr100A	Cpr100A	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	6.6	8.7	14.1	8.7	1.7	2.1	0	0	0	0	2	1	0	0	7	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr11A	Cpr11A	Dme	Drosophila melanogaster	CPR RR-1	33.5	6.3e-09	0.0	None	33.5	CPG	2	weak_CPG_feature_support	0	no_CPH_feature_support	15.6	5.9	5.6	6.7	4.8	1.1	0	0	0	0	8	0	0	0	1	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr11B_iso1	Cpr11B_iso1	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	3	moderate_CPG_feature_support	2	weak_CPH_feature_support	15.9	9.7	7.7	7.2	4.6	4.6	3	0	0	1	3	3	2	2	4	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr11B_iso2	Cpr11B_iso2	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	3	moderate_CPG_feature_support	2	weak_CPH_feature_support	15.7	9.6	7.6	7.1	4.6	4.6	3	0	0	1	3	3	2	2	4	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr12A	Cpr12A	Dme	Drosophila melanogaster	NULL	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	1	weak_CPH_feature_support	6.9	9.2	4.6	7.5	4.6	0.6	0	0	0	0	3	1	0	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr23B	Cpr23B	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	5	strong_CPH_feature_support	6.0	13.2	5.6	4.6	9.9	2.0	1	0	0	0	3	1	0	0	3	4	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr30B	Cpr30B	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	5.2	9.8	8.5	6.5	8.5	2.0	0	0	0	0	2	0	1	0	2	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr30F	Cpr30F	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	5	strong_CPH_feature_support	6.2	15.8	8.2	5.5	8.2	4.1	0	0	0	0	1	0	2	0	7	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr31A	Cpr31A	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	7	strong_CPH_feature_support	3.8	18.5	11.2	5.3	13.2	1.5	1	0	0	0	2	0	9	9	22	16	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr35B	Cpr35B	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	2	weak_CPG_feature_support	0	no_CPH_feature_support	15.1	6.9	0.5	3.7	3.2	26.6	2	0	0	0	4	27	1	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr47Ea	Cpr47Ea	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	8.9	13.3	8.9	6.7	4.4	1.5	0	0	0	0	2	0	1	0	1	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr47Eb	Cpr47Eb	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	5	strong_CPH_feature_support	6.1	11.2	5.1	2.3	11.2	0.9	2	0	0	0	0	0	2	1	4	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr47Ec	Cpr47Ec	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	8.4	10.7	6.1	4.6	10.7	0.0	0	0	0	0	2	0	0	0	0	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr47Ed	Cpr47Ed	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	7.1	4.7	4.7	5.5	6.3	1.6	0	0	0	0	0	0	0	0	1	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr47Ee	Cpr47Ee	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	3	moderate_CPH_feature_support	8.7	6.0	10.8	5.4	3.0	0.5	0	0	0	0	5	0	0	0	2	5	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr47Ef_iso1	Cpr47Ef_iso1	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	6	strong_CPG_feature_support	2	weak_CPH_feature_support	48.7	9.2	11.3	3.3	1.6	0.0	92	35	6	43	11	0	0	0	24	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr47Ef_iso2	Cpr47Ef_iso2	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	6	strong_CPG_feature_support	2	weak_CPH_feature_support	48.4	9.3	11.3	3.3	1.7	0.0	90	34	6	42	11	0	0	0	24	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr47Eg	Cpr47Eg	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	4.3	12.8	9.4	3.4	11.1	0.9	0	0	0	0	1	0	0	0	0	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr49Aa	Cpr49Aa	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	10.4	9.7	13.2	5.6	2.1	0.7	1	0	0	0	1	0	0	0	3	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr49Ab	Cpr49Ab	Dme	Drosophila melanogaster	CPR RR-1	21.7	2.6e-05	0.0	None	21.7	CPG	4	moderate_CPG_feature_support	1	weak_CPH_feature_support	20.5	10.0	7.7	5.8	5.8	1.5	11	3	0	3	1	0	1	0	3	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr49Ac_iso1	Cpr49Ac_iso1	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	7.5	5.4	5.1	6.5	4.1	7.8	4	0	0	0	2	0	0	0	0	7	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr49Ac_iso2	Cpr49Ac_iso2	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	7.6	5.1	5.4	7.0	4.1	7.6	4	0	0	0	2	1	0	0	0	7	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr49Ac_iso3	Cpr49Ac_iso3	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	8.0	4.9	5.2	6.8	4.0	7.4	4	0	0	0	2	1	0	0	0	7	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr49Ac_iso4	Cpr49Ac_iso4	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	7.3	3.3	11.4	9.8	7.3	8.9	1	0	0	0	2	0	0	0	0	7	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr49Ac_iso5	Cpr49Ac_iso5	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	7.0	5.6	5.3	6.7	4.2	8.1	4	0	0	0	2	0	0	0	0	7	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr49Ad	Cpr49Ad	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	8.4	9.0	5.4	12.0	7.2	1.2	0	0	0	0	1	1	0	0	2	5	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr49Ae	Cpr49Ae	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	5.2	11.9	10.4	4.5	1.5	0.7	0	0	0	0	0	0	1	0	3	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr49Af	Cpr49Af	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	6.3	7.9	6.3	8.7	9.5	4.0	0	0	0	0	1	0	0	0	0	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr49Ag	Cpr49Ag	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	6.7	8.2	4.5	5.2	9.0	1.5	0	0	0	0	1	0	0	0	1	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr49Ah	Cpr49Ah	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	6.8	4.2	5.3	4.2	4.2	6.3	0	0	0	0	0	1	0	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr50Ca	Cpr50Ca	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	2	weak_CPG_feature_support	4	moderate_CPH_feature_support	4.9	9.1	8.7	4.0	6.7	4.4	3	0	0	1	4	8	0	0	20	5	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr50Cb	Cpr50Cb	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	3	moderate_CPG_feature_support	3	moderate_CPH_feature_support	14.6	11.2	14.0	8.4	5.1	2.2	4	2	0	1	3	0	1	0	4	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr51A	Cpr51A	Dme	Drosophila melanogaster	NULL	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	7.6	6.9	2.8	6.9	6.2	1.4	1	0	0	0	1	0	1	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr56F	Cpr56F	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	5	strong_CPG_feature_support	2	weak_CPH_feature_support	18.4	7.8	9.2	8.8	3.2	0.9	6	2	1	2	9	1	0	0	6	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr57A_iso1	Cpr57A_iso1	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	5.4	18.5	5.4	3.3	9.8	8.2	0	0	0	0	0	3	0	0	3	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr57A_iso2	Cpr57A_iso2	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	5.4	18.5	5.4	3.3	9.8	8.2	0	0	0	0	0	3	0	0	3	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr5C	Cpr5C	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	6.3	1.6	-6.3	CPH	0	no_CPG_feature_support	6	strong_CPH_feature_support	4.8	18.6	7.6	6.9	13.8	2.8	0	0	0	0	0	0	2	2	6	4	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr60D	Cpr60D	Dme	Drosophila melanogaster	NULL	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	9.7	7.5	2.2	3.2	7.5	2.2	0	0	0	0	0	0	0	0	0	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr62Ba	Cpr62Ba	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	8.1	7.4	2.9	5.9	8.8	10.3	0	0	0	0	2	3	0	0	1	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr62Bb	Cpr62Bb	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	14.6	0.0046	-14.6	CPH	1	weak_CPG_feature_support	5	strong_CPH_feature_support	6.7	13.9	7.7	11.3	12.4	7.2	0	0	0	0	4	4	1	0	5	4	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr62Bc	Cpr62Bc	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	6.4	1.6	-6.4	CPH	0	no_CPG_feature_support	5	strong_CPH_feature_support	8.9	21.7	6.1	7.8	11.7	12.2	0	0	0	0	2	4	5	5	7	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr64Aa	Cpr64Aa	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	6	strong_CPH_feature_support	7.8	18.8	13.0	6.2	12.5	2.6	0	0	0	0	4	2	1	0	14	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr64Ab	Cpr64Ab	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	6	strong_CPH_feature_support	6.7	15.0	9.2	3.3	14.2	0.8	0	0	0	0	0	0	1	0	3	4	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr64Ac	Cpr64Ac	Dme	Drosophila melanogaster	CPR RR-2	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	7	strong_CPH_feature_support	7.4	20.2	9.0	6.4	10.6	2.1	1	0	0	0	4	1	6	4	11	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr64Ad	Cpr64Ad	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	7	strong_CPH_feature_support	4.9	27.5	14.6	4.5	12.6	0.4	0	0	0	0	2	0	16	7	30	14	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr65Au	Cpr65Au	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	10.4	10.4	3.8	3.8	3.8	0.9	0	0	0	0	1	0	0	0	2	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr65Av	Cpr65Av	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	8.1	9.9	3.6	4.5	5.4	3.6	0	0	0	0	2	0	1	0	2	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr65Aw_iso1	Cpr65Aw_iso1	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	9.4	8.5	3.4	3.4	3.4	3.4	0	0	0	0	1	0	0	0	0	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr65Aw_iso2	Cpr65Aw_iso2	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	9.3	8.1	5.8	2.3	3.5	4.7	0	0	0	0	0	0	0	0	0	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr65Ax1	Cpr65Ax1	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	17.2	0.00075	-17.2	CPH	0	no_CPG_feature_support	3	moderate_CPH_feature_support	8.8	12.7	4.9	4.9	11.8	2.0	0	0	0	0	0	1	1	0	2	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr65Ax2	Cpr65Ax2	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	17.2	0.00075	-17.2	CPH	0	no_CPG_feature_support	3	moderate_CPH_feature_support	8.8	12.7	4.9	4.9	11.8	2.0	0	0	0	0	0	1	1	0	2	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr65Ay	Cpr65Ay	Dme	Drosophila melanogaster	NULL	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	6.4	6.4	4.6	6.4	7.3	3.7	1	0	0	0	2	1	0	0	0	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dme_Cpr65Az	Cpr65Az	Dme	Drosophila melanogaster	CPR RR-1	0.0	None	0.0	None	0.0	no_hit	5	strong_CPG_feature_support	2	weak_CPH_feature_support	17.6	7.9	16.3	5.9	2.1	0.8	8	2	0	4	6	1	0	0	6	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
