protein_id	length	glycine_percent	histidine_percent	alanine_percent	proline_percent	tyrosine_percent	valine_percent	lysine_percent	GGX_count	GGXGG_count	GGYGG_count	GGG_or_more_count	GY_or_YG_count	GH_or_HG_count	AAP_count	AAPA_or_AAPV_count	AP_or_PA_count	PV_or_PY_count	H_cluster_3_in_20_count	CPG_feature_score	CPG_feature_class	CPH_feature_score	CPH_feature_class	weird_characters
Dme_Cpr50Cb	178	14.6	2.2	11.2	14.0	8.4	5.1	3.9	4	2	0	1	3	0	1	0	4	1	0	3	moderate_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_Cpr51A	144	7.6	1.4	6.9	2.8	6.9	6.2	7.6	1	0	0	0	1	0	1	0	1	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Cpr56F	217	18.4	0.9	7.8	9.2	8.8	3.2	2.8	6	2	1	2	9	1	0	0	6	1	0	5	strong_CPG_feature_support	2	weak_CPH_feature_support	
Dme_Cpr57A_iso1	184	5.4	8.2	18.5	5.4	3.3	9.8	2.7	0	0	0	0	0	3	0	0	3	1	2	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_Cpr57A_iso2	184	5.4	8.2	18.5	5.4	3.3	9.8	2.7	0	0	0	0	0	3	0	0	3	1	2	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_Cpr5C	145	4.8	2.8	18.6	7.6	6.9	13.8	5.5	0	0	0	0	0	0	2	2	6	4	0	0	no_CPG_feature_support	6	strong_CPH_feature_support	
Dme_Cpr60D	93	9.7	2.2	7.5	2.2	3.2	7.5	5.4	0	0	0	0	0	0	0	0	0	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Cpr62Ba	136	8.1	10.3	7.4	2.9	5.9	8.8	0.7	0	0	0	0	2	3	0	0	1	1	3	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dme_Cpr62Bb	194	6.7	7.2	13.9	7.7	11.3	12.4	3.6	0	0	0	0	4	4	1	0	5	4	0	1	weak_CPG_feature_support	5	strong_CPH_feature_support	
Dme_Cpr62Bc	180	8.9	12.2	21.7	6.1	7.8	11.7	2.8	0	0	0	0	2	4	5	5	7	1	3	0	no_CPG_feature_support	5	strong_CPH_feature_support	
Dme_Cpr64Aa	192	7.8	2.6	18.8	13.0	6.2	12.5	4.2	0	0	0	0	4	2	1	0	14	3	0	1	weak_CPG_feature_support	6	strong_CPH_feature_support	
Dme_Cpr64Ab	120	6.7	0.8	15.0	9.2	3.3	14.2	2.5	0	0	0	0	0	0	1	0	3	4	0	0	no_CPG_feature_support	6	strong_CPH_feature_support	
Dme_Cpr64Ac	188	7.4	2.1	20.2	9.0	6.4	10.6	5.9	1	0	0	0	4	1	6	4	11	3	0	1	weak_CPG_feature_support	7	strong_CPH_feature_support	
Dme_Cpr64Ad	247	4.9	0.4	27.5	14.6	4.5	12.6	2.4	0	0	0	0	2	0	16	7	30	14	0	0	no_CPG_feature_support	7	strong_CPH_feature_support	
Dme_Cpr65Au	106	10.4	0.9	10.4	3.8	3.8	3.8	5.7	0	0	0	0	1	0	0	0	2	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Cpr65Av	111	8.1	3.6	9.9	3.6	4.5	5.4	0.9	0	0	0	0	2	0	1	0	2	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Cpr65Aw_iso1	117	9.4	3.4	8.5	3.4	3.4	3.4	1.7	0	0	0	0	1	0	0	0	0	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Cpr65Aw_iso2	86	9.3	4.7	8.1	5.8	2.3	3.5	4.7	0	0	0	0	0	0	0	0	0	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Cpr65Ax1	102	8.8	2.0	12.7	4.9	4.9	11.8	2.9	0	0	0	0	0	1	1	0	2	2	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_Cpr65Ax2	102	8.8	2.0	12.7	4.9	4.9	11.8	2.9	0	0	0	0	0	1	1	0	2	2	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_Cpr65Ay	109	6.4	3.7	6.4	4.6	6.4	7.3	11.0	1	0	0	0	2	1	0	0	0	2	1	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Cpr65Az	239	17.6	0.8	7.9	16.3	5.9	2.1	5.4	8	2	0	4	6	1	0	0	6	1	0	5	strong_CPG_feature_support	2	weak_CPH_feature_support	
Dme_Cpr65Ea	127	6.3	3.1	10.2	8.7	5.5	4.7	2.4	0	0	0	0	0	2	1	0	1	1	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dme_Cpr65Eb	179	8.4	7.8	6.7	7.3	6.1	6.1	2.8	1	0	0	0	1	1	0	0	2	2	1	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Cpr65Ec	127	9.4	2.4	12.6	6.3	8.7	3.9	3.1	1	0	0	0	2	0	0	0	3	0	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_Cpr66Ca_iso1	312	4.8	2.9	6.7	8.7	3.5	7.7	6.7	1	0	0	0	4	2	0	0	3	2	1	1	weak_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_Cpr66Ca_iso2	138	5.1	10.1	16.7	8.0	5.8	11.6	5.1	0	0	0	0	1	1	1	1	6	4	2	0	no_CPG_feature_support	6	strong_CPH_feature_support	
Dme_Cpr66Cb	162	6.8	16.0	6.8	4.9	8.6	5.6	4.3	0	0	0	0	3	4	0	0	2	1	5	1	weak_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Cpr66D	270	5.9	1.9	6.3	7.4	6.7	6.3	4.4	1	0	0	0	1	1	1	0	5	0	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dme_Cpr67B	260	8.1	3.8	9.6	7.7	7.7	4.2	6.2	0	0	0	0	1	3	0	0	4	3	1	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_Cpr67Fa1	134	10.4	1.5	11.9	7.5	9.7	3.7	1.5	2	0	0	0	2	0	0	0	2	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Cpr67Fa2	134	10.4	1.5	11.9	7.5	9.7	4.5	2.2	2	0	0	0	2	0	0	0	2	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Cpr67Fb	122	8.2	1.6	13.1	8.2	6.6	3.3	4.9	1	0	0	0	2	0	1	0	1	0	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_Cpr72Ea	341	7.0	14.4	8.8	9.7	5.6	12.6	2.6	1	0	0	0	3	7	0	0	1	14	9	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_Cpr72Eb	217	5.5	4.1	9.2	7.8	6.5	8.8	4.1	0	0	0	0	2	1	0	0	1	2	1	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dme_Cpr72Ec	429	3.7	0.5	7.2	2.6	3.0	3.0	2.6	1	0	0	0	2	0	0	0	2	3	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dme_Cpr73D_iso1	597	17.3	2.8	7.9	6.2	3.7	5.2	2.0	17	3	0	5	5	1	0	0	6	1	1	5	strong_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Cpr73D_iso2	497	18.5	2.2	7.8	6.4	3.2	5.4	2.0	16	3	0	5	2	1	0	0	4	1	0	4	moderate_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Cpr76Ba	204	8.8	14.7	7.8	2.9	4.9	6.4	7.4	2	0	0	0	6	6	0	0	2	1	6	1	weak_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Cpr76Bb	198	17.2	10.6	6.6	3.0	11.6	8.1	7.1	5	0	0	0	15	9	1	0	1	1	2	3	moderate_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Cpr76Bc	424	5.9	6.8	5.2	8.7	5.7	6.4	8.7	2	0	0	0	2	2	0	0	3	2	2	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_Cpr76Bd_iso1	1228	9.4	3.2	17.7	8.0	8.2	9.3	5.4	14	0	0	0	26	13	20	17	65	12	1	2	weak_CPG_feature_support	6	strong_CPH_feature_support	
Dme_Cpr76Bd_iso2	1231	9.5	3.2	17.6	8.0	8.2	9.3	5.4	14	0	0	0	26	13	20	17	65	12	1	2	weak_CPG_feature_support	6	strong_CPH_feature_support	
Dme_Cpr76Bd_iso3	1228	9.4	3.2	17.7	8.0	8.2	9.3	5.4	14	0	0	0	26	13	20	17	65	12	1	2	weak_CPG_feature_support	6	strong_CPH_feature_support	
Dme_Cpr78Ca	127	7.9	3.9	4.7	8.7	4.7	10.2	1.6	0	0	0	0	1	1	0	0	2	2	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_Cpr78Cb	140	7.1	2.9	5.7	7.1	4.3	8.6	2.1	0	0	0	0	0	0	0	0	0	0	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dme_Cpr78Cc	119	6.7	1.7	13.4	9.2	5.0	5.0	1.7	0	0	0	0	0	0	0	0	2	0	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_Cpr78E	137	6.6	3.6	8.0	6.6	5.1	10.2	4.4	1	0	0	0	0	1	0	0	1	2	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dme_Cpr92F	381	10.8	14.2	18.9	6.8	6.3	7.6	2.4	7	0	0	1	6	19	1	1	6	10	10	3	moderate_CPG_feature_support	5	strong_CPH_feature_support	
Dme_Cpr97Ea_iso1	366	9.0	1.4	8.7	15.3	5.5	6.8	3.0	3	1	0	1	5	0	1	1	12	5	1	3	moderate_CPG_feature_support	5	strong_CPH_feature_support	
Dme_Cpr97Ea_iso2	363	9.1	1.4	8.8	15.4	5.5	6.6	2.8	3	1	0	1	5	0	1	1	12	5	1	3	moderate_CPG_feature_support	5	strong_CPH_feature_support	
Dme_Cpr97Eb	235	7.2	2.6	6.4	12.8	11.5	2.6	5.5	0	0	0	0	4	0	0	0	6	4	0	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_Dsc73	852	4.9	1.3	11.9	6.6	3.3	3.5	4.5	5	0	0	1	5	1	1	0	5	0	1	3	moderate_CPG_feature_support	2	weak_CPH_feature_support	
Dme_EDG78E	122	7.4	3.3	13.9	8.2	8.2	4.1	2.5	0	0	0	0	1	0	0	0	3	2	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_EDG84A	188	4.3	8.5	11.2	8.0	3.7	15.4	5.3	0	0	0	0	1	1	1	1	5	3	3	0	no_CPG_feature_support	5	strong_CPH_feature_support	
Dme_EDG91	159	39.6	3.1	4.4	3.8	13.8	3.1	1.3	17	4	3	9	15	3	1	1	1	1	1	6	strong_CPG_feature_support	1	weak_CPH_feature_support	
Dme_JS	637	4.9	1.7	7.5	11.3	3.3	3.8	4.1	1	0	0	0	3	0	2	0	9	4	0	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_LCP1	130	8.5	7.7	11.5	10.8	1.5	8.5	1.5	0	0	0	0	1	2	0	0	1	1	1	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_LCP2	126	7.9	7.1	12.7	9.5	1.6	9.5	1.6	0	0	0	0	1	2	0	0	2	1	1	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_LCP3	112	6.2	1.8	11.6	8.0	2.7	10.7	5.4	0	0	0	0	1	1	0	0	1	0	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_LCP4	112	6.2	2.7	11.6	8.0	2.7	11.6	5.4	0	0	0	0	1	1	0	0	0	0	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_Lac2	784	7.9	3.7	6.8	8.7	3.3	6.6	2.2	1	0	0	0	4	4	0	0	12	5	4	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_Lcp65Aa	102	7.8	2.9	11.8	3.9	2.9	6.9	3.9	0	0	0	0	0	1	1	0	1	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Lcp65Ab1	104	6.7	1.9	11.5	4.8	1.9	13.5	5.8	0	0	0	0	1	1	0	0	1	2	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dme_Lcp65Ab2	104	6.7	1.9	11.5	4.8	1.9	13.5	5.8	0	0	0	0	1	1	0	0	1	2	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dme_Lcp65Ac	109	8.3	1.8	11.0	5.5	3.7	10.1	3.7	0	0	0	0	1	0	1	1	2	0	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_Lcp65Ad	108	8.3	2.8	11.1	5.6	4.6	7.4	3.7	0	0	0	0	1	0	1	0	2	1	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Lcp65Ae	99	7.1	2.0	13.1	4.0	3.0	7.1	3.0	0	0	0	0	0	0	0	0	0	1	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dme_Lcp65Af	100	9.0	1.0	13.0	4.0	6.0	12.0	4.0	0	0	0	0	2	0	0	0	1	3	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_Lcp65Ag1	105	7.6	1.0	15.2	5.7	3.8	9.5	2.9	0	0	0	0	0	0	1	1	2	2	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_Lcp65Ag2	105	7.6	1.0	15.2	5.7	3.8	9.5	2.9	0	0	0	0	0	0	1	1	2	2	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_Lcp65Ag3	105	7.6	1.0	15.2	5.7	3.8	9.5	2.9	0	0	0	0	0	0	1	1	2	2	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_Lcp9	92	4.3	3.3	10.9	2.2	6.5	17.4	6.5	0	0	0	0	1	0	0	0	1	0	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dme_Obst-A	237	5.9	1.7	5.9	8.0	3.4	7.6	8.0	0	0	0	0	0	0	0	0	2	0	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dme_Obst-C	258	8.9	1.9	7.8	5.8	4.7	5.0	6.2	0	0	0	0	3	0	0	0	2	0	0	1	weak_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Obst-E	242	8.7	1.7	13.2	6.2	3.7	3.3	3.7	0	0	0	0	3	0	0	0	4	1	0	1	weak_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_Pcp	184	6.5	3.8	6.5	7.1	8.2	7.6	2.2	2	0	0	0	1	0	0	0	0	2	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Retinin	191	4.2	2.6	11.0	7.9	0.0	14.1	1.0	0	0	0	0	0	0	0	0	2	2	1	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dme_Schlaff	231	4.8	2.2	8.7	6.1	3.9	6.5	6.1	0	0	0	0	2	1	0	0	2	3	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dme_Serp	541	5.0	2.2	6.7	5.9	3.1	5.9	5.5	1	0	0	0	0	2	0	0	8	3	1	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_Snsl	255	5.9	0.8	5.9	8.2	1.6	4.3	7.5	2	0	0	0	0	0	0	0	1	3	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_Snu	255	5.9	0.8	5.9	8.2	1.6	4.3	7.5	2	0	0	0	0	0	0	0	1	3	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_TG	776	6.8	2.6	7.1	5.0	3.9	7.1	6.3	3	0	0	0	1	3	0	0	3	4	1	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_TwdlD	256	4.3	0.8	14.5	7.8	3.9	8.2	4.3	0	0	0	0	1	0	2	0	9	4	0	0	no_CPG_feature_support	5	strong_CPH_feature_support	
Dme_TweedleC	360	2.8	3.6	11.9	16.9	5.0	7.5	5.3	0	0	0	0	4	1	0	0	16	4	1	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_TweedleE	197	4.1	3.0	10.7	23.4	7.1	8.6	5.6	1	0	0	0	4	0	1	0	15	4	1	1	weak_CPG_feature_support	5	strong_CPH_feature_support	
Dme_TweedleF	338	4.4	1.2	10.9	10.1	3.6	6.8	5.0	1	0	0	0	1	0	1	1	17	0	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_TweedleG	278	5.4	2.5	10.8	9.7	4.3	5.8	4.7	2	0	0	0	1	0	0	0	7	3	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_TweedleH	241	5.0	0.4	19.1	7.5	4.1	7.1	3.3	2	0	0	0	1	0	3	0	14	1	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_TweedleJ	307	5.9	2.9	15.6	9.1	3.3	4.9	3.3	2	0	0	0	1	0	2	0	12	2	2	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_TweedleK	247	6.5	0.8	17.4	7.7	3.6	4.9	3.6	2	0	0	0	1	0	2	0	9	1	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_TweedleL	285	18.9	1.1	12.6	4.6	2.8	4.9	3.5	16	2	0	10	1	1	1	1	5	3	0	4	moderate_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_TweedleM	288	17.4	1.0	12.8	4.5	2.4	5.6	3.1	13	0	0	9	1	1	1	1	6	4	0	3	moderate_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_TweedleN	309	17.5	1.0	11.7	3.9	2.9	4.9	3.2	10	2	0	3	1	1	0	0	4	3	0	4	moderate_CPG_feature_support	2	weak_CPH_feature_support	
Dme_TweedleO	229	7.4	0.4	16.2	5.2	5.2	5.2	3.5	2	0	0	0	1	0	1	1	4	1	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_TweedleP	237	5.9	1.7	15.2	4.6	4.6	6.3	5.5	3	0	0	0	3	0	2	1	4	2	0	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_TweedleQ	245	3.7	1.2	15.1	4.1	2.9	5.3	4.1	1	0	0	0	1	0	1	0	5	1	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_TweedleR	325	8.0	3.1	10.5	6.8	7.4	5.8	4.6	2	0	0	1	9	0	0	0	4	3	1	2	weak_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_TweedleS	228	3.1	2.2	11.4	8.3	3.5	7.0	5.7	1	0	0	0	0	1	1	0	5	2	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_TweedleT	286	33.6	1.0	3.5	8.0	3.8	3.5	4.5	31	14	0	18	3	0	0	0	4	2	0	6	strong_CPG_feature_support	2	weak_CPH_feature_support	
Dme_TweedleV	251	10.8	3.2	10.4	5.6	3.6	9.2	4.8	5	0	0	1	1	1	1	0	6	2	1	2	weak_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_TweedleW	308	4.9	2.6	9.4	9.7	2.6	6.2	3.6	1	0	0	0	1	0	0	0	9	3	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_TweedleX	346	10.4	1.7	10.4	5.5	5.2	11.6	3.8	6	0	0	1	2	0	1	0	7	5	1	2	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_TweedleY	228	10.1	1.8	7.5	9.2	5.7	7.0	7.5	6	0	0	2	1	0	0	0	9	1	0	2	weak_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_TweedleZ	223	3.1	1.3	9.4	10.3	5.4	5.4	4.5	1	0	0	0	1	0	2	0	10	4	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_Tweedlealpha	424	15.3	3.1	7.8	4.5	5.4	6.4	4.0	18	0	0	2	6	2	1	0	8	0	0	4	moderate_CPG_feature_support	1	weak_CPH_feature_support	
Dme_Tweedlebeta	198	3.0	1.5	11.1	23.2	6.1	8.1	6.6	0	0	0	0	6	0	0	0	12	4	0	1	weak_CPG_feature_support	5	strong_CPH_feature_support	
Dme_Vajk1	373	0.5	12.9	5.6	15.3	6.7	20.4	11.8	0	0	0	0	1	0	1	1	6	42	8	0	no_CPG_feature_support	6	strong_CPH_feature_support	
Dme_Vajk4	328	2.4	6.7	1.5	14.9	8.8	21.6	15.2	1	0	0	0	0	2	0	0	0	34	2	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_Verm	555	6.7	2.3	5.2	6.5	3.1	5.6	4.5	4	0	0	0	0	2	0	0	6	4	1	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_Y	541	7.2	2.4	6.3	7.9	4.8	6.7	2.4	2	0	0	0	3	1	0	0	6	6	1	1	weak_CPG_feature_support	3	moderate_CPH_feature_support	
Dme_l(3)mbn	653	13.6	2.0	9.5	6.9	2.6	5.7	6.0	14	1	0	4	1	3	1	1	8	7	0	3	moderate_CPG_feature_support	4	moderate_CPH_feature_support	
Dme_resilin_iso1	620	34.2	0.2	4.8	10.3	6.3	1.3	1.0	56	9	0	10	31	1	0	0	20	1	0	6	strong_CPG_feature_support	2	weak_CPH_feature_support	
Dme_resilin_iso2	575	36.0	0.0	4.9	10.6	6.3	1.0	0.7	56	9	0	10	31	0	0	0	18	1	0	6	strong_CPG_feature_support	2	weak_CPH_feature_support	
Dmo_CPF1	141	4.3	7.1	12.1	8.5	9.2	9.2	2.1	0	0	0	0	2	0	1	1	9	2	0	0	no_CPG_feature_support	6	strong_CPH_feature_support	
Dmo_CPF2	236	4.7	2.1	18.6	9.3	7.6	12.7	4.2	1	0	0	0	3	1	5	3	19	7	0	1	weak_CPG_feature_support	7	strong_CPH_feature_support	
Dmo_CPF3	179	4.5	2.2	21.8	10.6	8.4	13.4	5.0	1	0	0	0	2	0	7	6	16	6	0	0	no_CPG_feature_support	7	strong_CPH_feature_support	
Dmo_CPLCG1	123	7.3	2.4	26.8	13.8	0.8	17.9	0.8	0	0	0	0	0	1	2	2	10	2	0	0	no_CPG_feature_support	6	strong_CPH_feature_support	
Dmo_CPLCG2	141	16.3	2.8	22.7	9.2	1.4	9.2	0.7	1	0	0	0	0	3	0	0	8	0	0	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Dmo_CPLCG3	142	10.6	2.1	22.5	12.0	1.4	14.1	0.0	0	0	0	0	0	2	3	1	10	2	0	0	no_CPG_feature_support	6	strong_CPH_feature_support	
Dmo_CPR_Uncharacterized_100	141	5.7	1.4	11.3	8.5	5.0	5.0	2.1	0	0	0	0	2	0	1	0	1	1	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dmo_CPR_Uncharacterized_101	159	9.4	3.8	8.8	6.3	6.9	5.0	3.8	2	0	0	0	2	2	0	0	2	1	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dmo_CPR_Uncharacterized_103	126	7.9	3.2	10.3	7.9	7.1	3.2	2.4	1	0	0	0	0	1	0	0	1	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dmo_CPR_Uncharacterized_104	119	10.1	1.7	8.4	8.4	8.4	4.2	0.0	1	0	0	0	1	0	0	0	0	0	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dmo_CPR_Uncharacterized_105	123	8.9	1.6	7.3	7.3	8.1	5.7	2.4	1	0	0	0	3	0	0	0	1	0	0	1	weak_CPG_feature_support	1	weak_CPH_feature_support	
Dmo_CPR_Uncharacterized_106	118	7.6	3.4	9.3	5.9	5.9	5.9	3.4	0	0	0	0	1	0	0	0	1	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dmo_CPR_Uncharacterized_107	93	8.6	0.0	7.5	3.2	3.2	6.5	2.2	0	0	0	0	0	0	0	0	0	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Dmo_CPR_Uncharacterized_108	261	7.7	3.8	10.0	6.9	7.3	5.0	6.5	0	0	0	0	1	3	0	0	5	1	1	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dmo_CPR_Uncharacterized_109	221	9.0	1.4	10.9	6.3	5.9	14.5	2.3	0	0	0	0	2	0	0	0	2	4	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dmo_CPR_Uncharacterized_11	112	4.5	0.9	7.1	3.6	10.7	6.2	1.8	0	0	0	0	3	0	1	1	1	0	0	1	weak_CPG_feature_support	2	weak_CPH_feature_support	
Dmo_CPR_Uncharacterized_110	119	7.6	4.2	10.9	8.4	5.0	5.0	1.7	0	0	0	0	1	0	0	0	1	1	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dmo_CPR_Uncharacterized_111	120	7.5	2.5	10.8	8.3	6.7	6.7	2.5	0	0	0	0	1	0	0	0	2	2	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dmo_CPR_Uncharacterized_112	185	11.4	4.9	15.1	6.5	5.9	6.5	5.4	1	0	0	0	2	3	1	0	8	1	1	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dmo_CPR_Uncharacterized_114	271	4.1	7.4	5.9	9.2	5.5	4.4	9.2	0	0	0	0	1	1	0	0	1	0	2	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dmo_CPR_Uncharacterized_115	200	18.0	11.0	9.0	3.5	11.5	6.5	6.0	2	1	1	0	14	11	1	0	2	2	5	3	moderate_CPG_feature_support	0	no_CPH_feature_support	
Dmo_CPR_Uncharacterized_116	185	9.7	12.4	10.3	3.8	7.6	7.6	8.1	2	0	0	0	5	7	1	0	5	0	6	1	weak_CPG_feature_support	2	weak_CPH_feature_support	
Dmo_CPR_Uncharacterized_118	138	5.8	5.8	13.0	8.0	6.5	14.5	4.3	0	0	0	0	2	1	1	1	3	3	1	0	no_CPG_feature_support	6	strong_CPH_feature_support	
Dmo_CPR_Uncharacterized_119	176	8.0	12.5	21.0	5.7	7.4	11.9	2.8	1	0	0	0	4	1	4	3	8	0	4	1	weak_CPG_feature_support	5	strong_CPH_feature_support	
Dmo_CPR_Uncharacterized_12	77	10.4	1.3	13.0	10.4	7.8	3.9	2.6	0	0	0	0	1	0	1	0	2	1	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dmo_CPR_Uncharacterized_120	153	9.2	3.9	8.5	3.3	4.6	9.2	4.6	0	0	0	0	0	1	0	0	1	0	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dmo_CPR_Uncharacterized_13	320	4.4	0.3	15.3	5.9	2.2	15.0	6.2	2	0	0	0	0	0	0	0	5	8	0	0	no_CPG_feature_support	5	strong_CPH_feature_support	
Dmo_CPR_Uncharacterized_14	130	6.9	0.8	10.0	4.6	4.6	11.5	5.4	0	0	0	0	1	0	0	0	0	2	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Dmo_CPR_Uncharacterized_15	102	5.9	2.0	12.7	2.0	3.9	12.7	3.9	0	0	0	0	0	0	0	0	0	1	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Dmo_CPR_Uncharacterized_16	347	8.1	0.3	5.5	11.5	4.9	3.5	1.4	1	0	0	0	4	1	0	0	3	4	0	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Dmo_CPR_Uncharacterized_17	349	12.3	0.3	14.3	9.2	1.7	16.9	1.4	10	2	0	3	0	0	1	1	8	5	0	3	moderate_CPG_feature_support	7	strong_CPH_feature_support	
Dmo_CPR_Uncharacterized_18	120	4.2	0.8	10.0	7.5	5.0	8.3	3.3	0	0	0	0	1	0	0	0	1	0	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
